ARPT_ID,ARPT_NAME,LAT_AVG,LONG_AVG,RWY_CNT,RWY_LEN_AVG,RW_LEN_6K_10K,RWY_LEN_GE_10K
FRN,BRYANT AAF,61.2658993,-149.6533076,1,4088.0,0,0
EOS,NEOSHO HUGH ROBINSON,36.81079711,-94.39170568,1,5001.0,0,0
EWU,MERTARVIK,60.81039305,-164.4994722,1,3300.0,0,0
FCH,FRESNO CHANDLER EXEC,36.73212397,-119.8203328,1,3627.0,0,0
FSI,HENRY POST AAF (FORT SILL),34.64982651,-98.40218492,1,5002.0,0,0
FCI,RICHMOND EXEC/CHESTERFIELD COUNTY,37.40643509,-77.52483288,1,5500.0,0,0
EAA,EAGLE,64.77809402,-141.1496065,1,3600.0,0,0
EBA,ELBERT COUNTY-PATZ FLD,34.09540232,-82.81749264,1,5004.0,0,0
E68,ESTRELLA SAILPORT,33.08510972,-112.1615056,1,2520.0,0,0
FSP,NIKOLAI,63.01855848,-154.3584372,1,4001.0,0,0
F15,HALIFAX RIVER,29.24260694,-81.03362361,1,2500.0,0,0
E67,KEARNY,33.04720555,-110.9090639,1,3400.0,0,0
F17,CENTER MUNI,31.83159564,-94.15642412,1,5501.0,0,0
DVO,GNOSS FLD,38.1435758,-122.5570916,1,3303.0,0,0
CXE,CHASE CITY MUNI,36.78832236,-78.50154694,1,3400.0,0,0
E35,FABENS,31.51719722,-106.1470611,1,4197.0,0,0
D15,LAKE ISABELLA/CAL BREWER MEML,43.64446944,-84.98196528,1,2582.0,0,0
CPT,CLEBURNE RGNL,32.35375697,-97.43374693,1,5697.0,0,0
CQW,CHERAW MUNI/LYNCH BELLINGER FLD,34.71287332,-79.95700323,1,5000.0,0,0
DZB,HORSESHOE BAY RESORT,30.52705139,-98.35875694,1,5977.0,0,0
D20,YALE,43.11105139,-82.78671805,1,2300.0,0,0
DMA,DAVIS MONTHAN AFB,32.16636389,-110.8831708,1,13645.0,0,1
D24,FESSENDEN-STREIBEL MUNI,47.65944444,-99.66417361,1,2940.0,0,0
DRO,DURANGO-LA PLATA COUNTY,37.15151797,-107.7537679,1,9201.0,1,0
CQX,CHATHAM MUNI,41.68830418,-69.98965184,1,3001.0,0,0
DUH,TOLEDO SUBURBAN,41.73585972,-83.65577639,1,4807.0,0,0
D29,DRAYTON MUNI,48.61851389,-97.17589722,1,2596.0,0,0
CZN,CHISANA,62.07175,-142.04935,1,3000.0,0,0
D31,LEEDS MUNI,48.28500694,-99.40219722,1,3000.0,0,0
E14,OHKAY OWINGEH,36.02611902,-106.0454146,1,5007.0,0,0
D32,STARBUCK MUNI,45.5991625,-95.53615416,1,2512.0,0,0
E53,ENGLER FLD,43.84623333,-83.04679167,1,2523.0,0,0
CRC,CIRCLE CITY,65.82792447,-144.076188,1,2979.0,0,0
DNA,DONA ANA COUNTY INTL JETPORT,31.8804491,-106.703245,1,9550.0,1,0
CRE,GRAND STRAND,33.81174969,-78.72394247,1,5997.0,0,0
DPL,DUPLIN COUNTY,35.0000362,-77.98165786,1,6003.0,1,0
D41,STEPHEN MUNI,48.46094861,-96.86575416,1,2700.0,0,0
DSV,DANSVILLE MUNI,42.57053137,-77.71327304,1,3500.0,0,0
D42,SPRINGFIELD MUNI,44.23106211,-94.99892667,1,3402.0,0,0
DUA,DURANT RGNL/EAKER FLD,33.93969739,-96.39505759,1,6800.0,1,0
D47,COUGAR RANCH,44.74115278,-114.9186083,1,1400.0,0,0
DUY,KONGIGANAK,59.96163056,-162.8805931,1,2400.0,0,0
D49,COLUMBUS MUNI,48.8994125,-102.7922903,1,2560.0,0,0
CZL,TOM B DAVID FLD,34.45540239,-84.9391554,1,6034.0,1,0
CO94,SPRING CANYON,37.4146375,-104.7751778,1,1540.0,0,0
DYL,DOYLESTOWN,40.33306589,-75.12233271,1,3002.0,0,0
D51,CLARENCE AERODROME,43.06894722,-78.69182083,1,2500.0,0,0
E05,HATCH MUNI,32.660292,-107.1954089,1,4110.0,0,0
D52,GENESEO,42.801689,-77.846439,1,5000.0,0,0
E25,WICKENBURG MUNI,33.97062932,-112.7950898,1,6101.0,1,0
D54,WEST FARGO MUNI,46.90037778,-96.91853194,1,3300.0,0,0
E42,MAJOR SAMUEL B CORNELIUS FLD,36.22100948,-101.1944981,1,5022.0,0,0
CO99,TRIPLE P RANCH,39.29042965,-104.7469567,1,600.0,0,0
E60,ELOY MUNI,32.8067218,-111.5866263,1,3901.0,0,0
D56,MAYVILLE MUNI,47.47684166,-97.32808194,1,3300.0,0,0
CO90,USAF ACADEMY BULLSEYE AUX AIRFIELD,38.75862083,-104.3006042,1,3487.0,0,0
D57,GLEN ULLIN RGNL,46.81429955,-101.8651863,1,3799.0,0,0
DNN,DALTON MUNI,34.72293867,-84.87024169,1,5496.0,0,0
D58,TIMBER LAKE MUNI,45.41500555,-101.0859694,1,3300.0,0,0
CXL,CALEXICO INTL,32.66743373,-115.5175743,1,4683.0,0,0
CRQ,MC CLELLAN-PALOMAR,33.1282563,-117.2800705,1,4897.0,0,0
CO92,TRINCHERA RANCH AIRSTRIP,37.46434046,-105.4065164,1,5000.0,0,0
COD,YELLOWSTONE RGNL,44.52019367,-109.0238113,1,8268.0,1,0
DRT,DEL RIO INTL,29.37420694,-100.9271569,1,6300.0,1,0
D63,DINSMORE,40.49204889,-123.5982214,1,2504.0,0,0
DTG,DWIGHT,41.1326218,-88.43864528,1,2364.0,0,0
D64,WESTHOPE MUNI,48.91307639,-101.0337222,1,3000.0,0,0
DTS,DESTIN EXEC,30.40005461,-86.47147252,1,5001.0,0,0
D65,CORSICA MUNI,43.43346389,-98.39877083,1,3400.0,0,0
DUC,HALLIBURTON FLD,34.47087344,-97.95986019,1,6650.0,1,0
D66,DELTA JUNCTION,64.05011666,-145.7224653,1,2500.0,0,0
DUT,UNALASKA,53.89893742,-166.545021,1,4500.0,0,0
D69,ROGERSBURG,46.07413333,-116.9648722,1,1471.0,0,0
CQB,CHANDLER RGNL,35.72408332,-96.82027725,1,4000.0,0,0
D73,CY NUNNALLY MEML,33.78252215,-83.69279937,1,5000.0,0,0
CZG,TRI-CITIES,42.07853404,-76.09633023,1,3900.0,0,0
E63,GILA BEND MUNI,32.96016944,-112.6736375,1,5200.0,0,0
DWX,DIXON,41.03744077,-107.4925274,1,7000.0,1,0
D76,ROBERT/BOB/CURTIS MEML,66.81752592,-161.0222462,1,4000.0,0,0
DYA,DEMOPOLIS RGNL,32.46382382,-87.95405332,1,5002.0,0,0
D81,RED LAKE FALLS MUNI,47.82651528,-96.25977916,1,2500.0,0,0
D00,NORMAN COUNTY ADA/TWIN VALLEY,47.26046736,-96.40026389,1,3103.0,0,0
D83,BOONVILLE,39.01395279,-123.3815532,1,2838.0,0,0
D02,OSAGE MUNI,43.29232857,-92.79560637,1,3400.0,0,0
D86,SEQUOIA FLD,36.44790972,-119.3187208,1,3012.0,0,0
CQF,H L SONNY CALLAHAN,30.46050987,-87.87703167,1,6604.0,1,0
CRT,Z M JACK STELL FLD,33.17833721,-91.88018064,1,5010.0,0,0
E19,GRUVER MUNI,36.23371888,-101.4321925,1,4698.0,0,0
CRW,WEST VIRGINIA INTL YEAGER,38.37601262,-81.59289289,1,6715.0,1,0
E30,BRUCE FLD,31.67448393,-99.97698629,1,3909.0,0,0
D98,ROMEO STATE,42.79633043,-82.97424857,1,4003.0,0,0
D07,FAITH MUNI,45.03515583,-102.0206738,1,4200.0,0,0
D99,ROBERTSON FLD,42.80069028,-82.65979028,1,2455.0,0,0
E51,BAGDAD,34.59289444,-113.1719486,1,4552.0,0,0
DAA,DAVISON AAF,38.7149225,-77.18089472,1,5421.0,0,0
D11,OJIBWA AIRPARK,43.72064861,-85.00224306,1,3600.0,0,0
CRX,ROSCOE TURNER,34.91496729,-88.60348454,1,6500.0,1,0
DLZ,DELAWARE MUNI/JIM MOORE FLD,40.27954214,-83.1133836,1,5800.0,0,0
DAF,NECEDAH,44.03343531,-90.08511414,1,2721.0,0,0
CWF,CHENNAULT INTL,30.21058686,-93.14319002,1,10702.0,0,1
CRZ,CORNING MUNI,40.99413014,-94.75502778,1,2684.0,0,0
DMW,CARROLL COUNTY RGNL/JACK B POAGE FLD,39.60827701,-77.00765766,1,5100.0,0,0
CSB,CAMBRIDGE MUNI,40.30658194,-100.1620722,1,4098.0,0,0
CWV,CLAXTON-EVANS COUNTY,32.19505616,-81.86931744,1,5151.0,0,0
CO1,LAKE MEREDITH,38.19797916,-103.6968833,1,10000.0,1,0
CXC,CHITINA,61.58320277,-144.4298028,1,2850.0,0,0
DAW,SKYHAVEN,43.28423482,-70.9295495,1,4201.0,0,0
CXF,COLDFOOT,67.25217059,-150.2039067,1,4011.0,0,0
CO26,KUTCHER AIRFIELD,40.51920417,-104.4582931,1,2500.0,0,0
DPG,MICHAEL AAF (DUGWAY PROVING GROUND),40.1973818,-112.9350544,1,10999.0,0,1
COI,MERRITT ISLAND,28.34159958,-80.68548429,1,3601.0,0,0
DQH,DOUGLAS MUNI,31.47673847,-82.86056642,1,6000.0,0,0
CSV,CROSSVILLE MEML-WHITSON FLD,35.95129108,-85.08497705,1,5423.0,0,0
CXP,CARSON CITY,39.19230379,-119.7325709,1,6101.0,1,0
CT29,VALLEY FARM,42.01313472,-72.47242777,1,2538.0,0,0
DRP,DELTA RGNL,35.12005219,-90.82650149,1,5003.0,0,0
DCK,DAHL CREEK,66.94256142,-156.8913687,1,4780.0,0,0
CXU,CAMILLA-MITCHELL COUNTY,31.21317522,-84.23523455,1,5004.0,0,0
COM,COLEMAN MUNI,31.84114378,-99.40361122,1,4506.0,0,0
DTA,DELTA MUNI,39.38282989,-112.5022116,1,6065.0,1,0
DCU,PRYOR FLD RGNL,34.65405138,-86.9453625,1,6107.0,1,0
CXW,CONWAY RGNL,35.0198784,-92.55510497,1,5500.0,0,0
CTJ,WEST GEORGIA RGNL - O V GRAY FLD,33.63169643,-85.15226414,1,5503.0,0,0
CYO,PICKAWAY COUNTY MEML,39.51600916,-82.98214161,1,4346.0,0,0
CO28,CLEAR SKY AG,38.82019551,-102.1743176,1,4800.0,0,0
CPU,CALAVERAS COUNTY-MAURY RASMUSSEN FLD,38.14611786,-120.6481761,1,3602.0,0,0
DDH,WILLIAM H MORSE STATE,42.89133003,-73.24640426,1,3704.0,0,0
DUB,DUBOIS MUNI,43.54865138,-109.6908278,1,6700.0,1,0
DE25,EAGLE CREST-HUDSON,38.77579583,-75.23400139,1,3500.0,0,0
CPX,BENJAMIN RIVERA NORIEGA,18.31294889,-65.30388028,1,2600.0,0,0
CO04,DENNING,40.00192706,-104.4156339,1,863.0,0,0
DUJ,DUBOIS RGNL,41.17826539,-78.89869652,1,5503.0,0,0
CTZ,CLINTON-SAMPSON COUNTY,34.97493498,-78.36562969,1,5008.0,0,0
CYW,CLAY CENTER MUNI,39.38713494,-97.15721382,1,4197.0,0,0
DEH,DECORAH MUNI,43.27551204,-91.73937432,1,4001.0,0,0
CQA,LAKEFIELD,40.48426951,-84.5582051,1,4400.0,0,0
CUB,JIM HAMILTON L B OWENS,33.97046507,-80.99525694,1,5011.0,0,0
CZF,CAPE ROMANZOF LRRS,61.78101465,-166.0395754,1,3955.0,0,0
DEQ,J LYNN HELMS SEVIER COUNTY,34.0469929,-94.39936687,1,5001.0,0,0
DVP,SLAYTON MUNI,43.98680014,-95.78261027,1,3005.0,0,0
CO49,GREENHORN STRIP,37.98152778,-104.8525042,1,2726.0,0,0
DWA,YOLO COUNTY,38.57937933,-121.8569471,1,6000.0,0,0
CUL,CARMI MUNI,38.08947755,-88.12305539,1,4000.0,0,0
DWU,ASHLAND RGNL,38.55446047,-82.73766194,1,5402.0,0,0
DFI,DEFIANCE MEML,41.33749572,-84.42880581,1,4199.0,0,0
DXE,DEXTER MUNI,36.77542083,-89.94125833,1,5000.0,0,0
CUT,CUSTER COUNTY,43.73366022,-103.6194981,1,5500.0,0,0
CZO,CHISTOCHINA,62.56233636,-144.6724524,1,2060.0,0,0
DGG,RED DOG,68.03210139,-162.8991819,1,6312.0,1,0
DYB,SUMMERVILLE,33.0622648,-80.28092641,1,5000.0,0,0
DGL,DOUGLAS MUNI,31.34218056,-109.5042986,1,5760.0,0,0
CZT,DIMMIT COUNTY,28.5222563,-99.82364114,1,5003.0,0,0
CVB,CASTROVILLE MUNI,29.34240268,-98.85121474,1,5001.0,0,0
DYT,SKY HARBOR,46.7221225,-92.04438604,1,2602.0,0,0
CVC,COVINGTON MUNI,33.63224719,-83.84661908,1,6000.0,0,0
DZJ,BLAIRSVILLE,34.8544311,-83.99731969,1,5004.0,0,0
COT,COTULLA-LA SALLE COUNTY,28.45573078,-99.21723505,1,6005.0,1,0
E02,TIMBERON,32.63407083,-105.68745,1,4860.0,0,0
DIJ,DRIGGS/REED MEML,43.74270112,-111.0967836,1,7300.0,1,0
D03,KULM MUNI,46.30676333,-98.93883403,1,2800.0,0,0
CO66,AJC,40.37027777,-104.6351389,1,2554.0,0,0
E13,CRANE COUNTY,31.41157361,-102.3604736,1,4258.0,0,0
CVK,SHARP COUNTY RGNL,36.26489016,-91.5626731,1,5158.0,0,0
E16,SAN MARTIN,37.08158787,-121.5968072,1,3095.0,0,0
CPC,COLUMBUS COUNTY MUNI,34.27287044,-78.71498679,1,5500.0,0,0
E24,WHITERIVER,33.81060833,-109.9857431,1,6350.0,1,0
DKR,HOUSTON COUNTY,31.30695974,-95.40383301,1,4000.0,0,0
D06,MINTO MUNI,48.29260278,-97.39402222,1,2396.0,0,0
DKX,KNOXVILLE DOWNTOWN ISLAND,35.96382119,-83.87366755,1,3499.0,0,0
E34,SMILEY JOHNSON MUNI/BASS FLD,34.91149868,-100.8693464,1,4496.0,0,0
DLC,DILLON COUNTY,34.44905222,-79.36859014,1,3000.0,0,0
E36,GEORGETOWN,38.92111295,-120.8647959,1,2979.0,0,0
CO70,BIGFOOT TURF,40.32495694,-104.6151,1,1998.0,0,0
CQM,COOK MUNI,47.82228169,-92.68952497,1,4000.0,0,0
DLG,DILLINGHAM,59.04467394,-158.505512,1,6400.0,1,0
E45,PINE MOUNTAIN LAKE,37.86166553,-120.1785558,1,3624.0,0,0
CPK,CHESAPEAKE RGNL,36.6656173,-76.3206555,1,5500.0,0,0
E52,OLDHAM COUNTY,35.23071389,-102.3987681,1,4200.0,0,0
CO83,GREEN ACRES,37.48444444,-105.7463889,1,1293.0,0,0
E55,OCEAN RIDGE,38.80170736,-123.5305523,1,2504.0,0,0
CPP,GREENE COUNTY RGNL,33.59796964,-83.13825987,1,5500.0,0,0
E58,BIRD DOG AIRFIELD,33.30645555,-97.34712778,1,2830.0,0,0
DLO,DELANO MUNI,35.74556822,-119.2365002,1,5659.0,0,0
D14,FERTILE MUNI,47.55185771,-96.29215562,1,3000.0,0,0
CWC,KICKAPOO DOWNTOWN,33.86061811,-98.49039918,1,4450.0,0,0
D74,CHORMAN,38.84954861,-75.61278055,1,3588.0,0,0
CMD,CULLMAN RGNL/FOLSOM FLD,34.26870253,-86.85803494,1,5500.0,0,0
BYY,BAY CITY RGNL,28.97324644,-95.86345223,1,5107.0,0,0
CGS,COLLEGE PARK,38.98047786,-76.92216884,1,2980.0,0,0
C55,OGLE COUNTY,42.03724722,-89.3933,1,2640.0,0,0
CKX,CHICKEN,64.06675139,-141.9513472,1,2500.0,0,0
C56,BULT FLD,41.37742375,-87.6797435,1,5001.0,0,0
CNB,MYERS FLD,44.72949979,-96.26602517,1,4648.0,0,0
C59,LAKE LAWN,42.63413236,-88.60112222,1,4423.0,0,0
CHQ,MISSISSIPPI COUNTY,36.84214861,-89.35964944,1,3196.0,0,0
C61,WINFIELD LANDING,43.38495139,-85.36869861,1,3000.0,0,0
CKC,GRAND MARAIS/COOK COUNTY,47.83843115,-90.38457811,1,5002.0,0,0
C62,KENDALLVILLE MUNI,41.47271526,-85.26079762,1,4400.0,0,0
BQN,RAFAEL HERNANDEZ,18.49485076,-67.12944312,1,11702.0,0,1
C63,RAYRAY,43.25195837,-85.05939646,1,2900.0,0,0
CN22,MERCEY HOT SPRINGS,36.70652083,-120.8600347,1,2082.0,0,0
C65,PLYMOUTH MUNI,41.36513031,-86.30025776,1,4400.0,0,0
CNU,CHANUTE MARTIN JOHNSON,37.66788387,-95.48671544,1,4254.0,0,0
C66,MONMOUTH MUNI,40.92971652,-90.63110916,1,2899.0,0,0
BXK,BUCKEYE MUNI,33.42253375,-112.6862339,1,5500.0,0,0
C71,CROSBY MUNI,31.29640139,-91.0525375,1,3127.0,0,0
BYH,ARKANSAS INTL,35.96434388,-89.94395425,1,11602.0,0,1
BLU,BLUE CANYON - NYACK,39.27495794,-120.7097608,1,3300.0,0,0
CJR,CULPEPER RGNL,38.52547196,-77.85962385,1,5000.0,0,0
C74,CASSVILLE MUNI,42.70427083,-90.96610694,1,3000.0,0,0
C03,NAPPANEE MUNI,41.44615694,-85.93604583,1,3675.0,0,0
BRW,WILEY POST-WILL ROGERS MEML,71.28487308,-156.7685742,1,7100.0,1,0
CL56,RANCHAERO,39.71952125,-121.8704732,1,2156.0,0,0
BRY,SAMUELS FLD,37.81432243,-85.49963961,1,5003.0,0,0
CLS,CHEHALIS-CENTRALIA,46.67702935,-122.9827468,1,5000.0,0,0
BSF,BRADSHAW ARMY AIRFIELD,19.76001528,-155.5537667,1,3696.0,0,0
C27,MANCHESTER MUNI,42.49049583,-91.49787361,1,3465.0,0,0
BST,BELFAST MUNI,44.40939258,-69.01183032,1,4000.0,0,0
CN66,HEARST SAN SIMEON AIRSTRIP,35.66340972,-121.1984056,1,4302.0,0,0
C82,BRESSON,41.76294166,-89.10175972,1,2590.0,0,0
C40,MILLER,40.71436388,-85.24598889,1,2600.0,0,0
BTA,BLAIR EXEC,41.41480962,-96.10896348,1,4201.0,0,0
CGF,CUYAHOGA COUNTY,41.56456928,-81.48721797,1,5502.0,0,0
BTF,SKYPARK,40.86814914,-111.9274991,1,4634.0,0,0
BXA,GEORGE R CARR MEML AIR FLD,30.81369612,-89.86495464,1,5002.0,0,0
BTI,BARTER ISLAND,70.11311257,-143.6536037,1,4500.0,0,0
CHO,CHARLOTTESVILLE-ALBEMARLE,38.13964273,-78.45234376,1,6801.0,1,0
C92,MENTONE,41.14665416,-86.06444444,1,2521.0,0,0
BYG,JOHNSON COUNTY,44.38108973,-106.7217975,1,6143.0,1,0
C97,LOWELL,41.23016944,-87.50769444,1,3041.0,0,0
BYL,WILLIAMSBURG-WHITLEY COUNTY,36.794999,-84.19951734,1,5499.0,0,0
C98,LAKE VILLAGE,41.14864583,-87.46030833,1,2000.0,0,0
C00,MERCER COUNTY,41.24870278,-90.73720139,1,2480.0,0,0
CA11,BODAD,39.99721389,-120.2168569,1,1032.0,0,0
CKA,KEGELMAN AF AUX FLD,36.73569028,-98.12360972,1,7800.0,1,0
CA62,MC MILLAN,35.71830833,-120.7684542,1,3417.0,0,0
CKI,WILLIAMSBURG RGNL,33.71722685,-79.85698043,1,5000.0,0,0
CA69,AVENAL,36.00303333,-120.1421889,1,2770.0,0,0
CKU,CORDOVA MUNI,60.54364444,-145.7258542,1,1800.0,0,0
CA74,SKYDIVE CALIFORNIA,37.73132638,-121.3355889,1,2063.0,0,0
CL35,WARNER SPRINGS,33.28450277,-116.6696569,1,3500.0,0,0
BHC,BAXLEY MUNI,31.7138421,-82.39378625,1,5003.0,0,0
C09,MORRIS MUNI - JAMES R WASHBURN FLD,41.42474542,-88.4186683,1,5501.0,0,0
CA92,PARADISE SKYPARK,39.71056571,-121.6165122,1,3017.0,0,0
CLP,CLARKS POINT,58.83368522,-158.5293937,1,3200.0,0,0
BMC,BRIGHAM CITY RGNL,41.55431562,-112.0622389,1,8900.0,1,0
CLW,CLEARWATER AIR PARK,27.97721389,-82.75905694,1,4108.0,0,0
BHK,BAKER MUNI,46.3466149,-104.2581065,1,5904.0,0,0
C25,WAVERLY MUNI,42.74179539,-92.50721346,1,3200.0,0,0
CAG,CRAIG-MOFFAT,40.49521147,-107.5216632,1,5606.0,0,0
CN13,BORGES - CLARKSBURG,38.44326037,-121.5088701,1,2260.0,0,0
BTP,PITTSBURGH/BUTLER RGNL,40.77659404,-79.95108686,1,4801.0,0,0
CN63,EXETER,36.24247916,-119.1494111,1,2315.0,0,0
BKF,BUCKLEY SPACE FORCE BASE,39.70176111,-104.7519722,1,11006.0,0,1
CN95,HERITAGE FLD,37.99330555,-121.4922903,1,2837.0,0,0
BML,BERLIN RGNL,44.57536815,-71.17592804,1,5200.0,0,0
CNH,CLAREMONT MUNI,43.37050429,-72.36820702,1,3098.0,0,0
CAV,CLARION MUNI,42.74047548,-93.75906954,1,3455.0,0,0
BJJ,WAYNE COUNTY,40.8748427,-81.88825789,1,5189.0,0,0
BMQ,BURNET MUNI/KATE CRADDOCK FLD,30.73892714,-98.23861011,1,5001.0,0,0
CGE,CAMBRIDGE-DORCHESTER RGNL,38.53932117,-76.03039558,1,4477.0,0,0
BTY,BEATTY,36.861133,-116.7863994,1,5615.0,0,0
BWW,BOWMAN RGNL,46.16551905,-103.3007435,1,5701.0,0,0
CBG,CAMBRIDGE MUNI,45.55749467,-93.26418458,1,4001.0,0,0
CGZ,CASA GRANDE MUNI,32.95489778,-111.7668196,1,5200.0,0,0
BUB,CRAM FLD,41.77757661,-99.15021186,1,3900.0,0,0
BXG,BURKE COUNTY,33.04083668,-82.00426348,1,5003.0,0,0
BMT,BEAUMONT MUNI,30.07068711,-94.2158475,1,4001.0,0,0
CHN,WAUCHULA MUNI,27.51490618,-81.88046268,1,4005.0,0,0
CCA,CLINTON MUNI,35.59775314,-92.45159295,1,4007.0,0,0
CHP,CIRCLE HOT SPRINGS,65.48590694,-144.6116847,1,3669.0,0,0
CCB,CABLE,34.11160926,-117.6873882,1,3863.0,0,0
BLF,MERCER COUNTY,37.29594835,-81.20751886,1,4743.0,0,0
CCO,NEWNAN COWETA COUNTY,33.31156555,-84.76975542,1,5500.0,0,0
CHU,HOUSTON COUNTY,43.59637055,-91.50395069,1,3499.0,0,0
BUM,BUTLER MEML,38.28976726,-94.34012782,1,3999.0,0,0
BPK,BAXTER COUNTY,36.36894224,-92.4705193,1,5000.0,0,0
BKH,BARKING SANDS PMRF,22.02277334,-159.7850681,1,6002.0,1,0
CIK,CHALKYITSIK,66.64502465,-143.7398944,1,4000.0,0,0
CDA,CALEDONIA COUNTY,44.56911512,-72.01797543,1,3302.0,0,0
BGQ,BIG LAKE,61.53468294,-149.8125484,1,2450.0,0,0
BNG,BANNING MUNI,33.92255297,-116.8509759,1,4955.0,0,0
CJJ,ELLEN CHURCH FLD,43.36529375,-92.13307569,1,2949.0,0,0
BUY,BURLINGTON/ALAMANCE RGNL,36.0497274,-79.47300751,1,6406.0,1,0
CJX,CROOKED CREEK,61.87111805,-158.1379569,1,3300.0,0,0
CDH,HARRELL FLD,33.62279729,-92.76339489,1,6502.0,1,0
CKB,NORTH CENTRAL WEST VIRGINIA,39.29765521,-80.22753149,1,7800.0,1,0
CDI,CAMBRIDGE MUNI,39.97503912,-81.57758434,1,4298.0,0,0
C02,GRAND GENEVA RESORT,42.61468282,-88.38998642,1,4100.0,0,0
CDK,GEORGE T LEWIS,29.13424722,-83.05058333,1,2302.0,0,0
CKM,FLETCHER FLD,34.29970757,-90.51231665,1,5404.0,0,0
BVI,BEAVER COUNTY,40.77247014,-80.39143118,1,4501.0,0,0
BQK,BRUNSWICK GOLDEN ISLES,31.25903468,-81.46631582,1,8001.0,1,0
BVK,BUCKLAND,65.9815629,-161.1491369,1,3200.0,0,0
C05,CHENEGA BAY,60.07856111,-147.9947347,1,3000.0,0,0
BVN,ALBION MUNI,41.72857719,-98.05575993,1,3700.0,0,0
CKZ,PENNRIDGE,40.38918498,-75.29047649,1,4211.0,0,0
BVO,BARTLESVILLE MUNI,36.76335747,-96.0111828,1,6850.0,1,0
CL46,QUAIL LAKE SKY PARK,34.76784245,-118.7328011,1,3100.0,0,0
BIJ,EARLY COUNTY,31.39749529,-84.89481316,1,5494.0,0,0
C08,SILVER WEST,38.01327778,-105.3742722,1,6954.0,1,0
CEA,CESSNA ACFT FLD,37.64859,-97.25059125,1,3873.0,0,0
C15,PEKIN MUNI,40.4881959,-89.67589846,1,5000.0,0,0
BKN,BLACKWELL-TONKAWA MUNI,36.74511186,-97.34958626,1,3501.0,0,0
C17,MARION,42.02981073,-91.53172235,1,3776.0,0,0
BGR,BANGOR INTL,44.80743757,-68.82812694,1,11440.0,0,1
CLR,CLIFF HATFIELD MEML,33.13133629,-115.5213785,1,3423.0,0,0
BKT,ALLAN C PERKINSON/BLACKSTONE AAF,37.07473757,-77.95181217,1,5333.0,0,0
BQP,MOREHOUSE MEML,32.75608575,-91.8805653,1,4002.0,0,0
CEM,CENTRAL,65.57395439,-144.780893,1,2782.0,0,0
CMA,CAMARILLO,34.21375783,-119.094354,1,6013.0,1,0
CEU,OCONEE COUNTY RGNL,34.67222681,-82.88589656,1,5000.0,0,0
C24,MINERAL COUNTY MEML,37.82216111,-106.9298847,1,6880.0,1,0
BWC,BRAWLEY MUNI,32.99293743,-115.5172632,1,4166.0,0,0
CMR,H A CLARK MEML FLD,35.30549347,-112.1943476,1,6003.0,1,0
CEW,BOB SIKES,30.77883114,-86.52211293,1,8006.0,1,0
BQR,BUFFALO-LANCASTER RGNL,42.92204521,-78.6119635,1,3199.0,0,0
CEY,KYLE-OAKLEY FLD,36.66458097,-88.372775,1,6202.0,1,0
CN19,LAS SERPIENTES,37.93565277,-121.6128417,1,1900.0,0,0
CEZ,CORTEZ MUNI,37.30300227,-108.6280435,1,7205.0,1,0
BIF,BIGGS AAF (FORT BLISS),31.84952916,-106.3800528,1,13554.0,0,1
CFD,COULTER FLD,30.71568791,-96.33135,1,4000.0,0,0
CN64,DESERT CENTER,33.74773194,-115.3252375,1,4200.0,0,0
CFE,BUFFALO MUNI,45.1588302,-93.84330879,1,3200.0,0,0
CN86,RIVER HIGHLANDS RANCH,39.18205139,-121.2815264,1,2606.0,0,0
CFJ,CRAWFORDSVILLE RGNL,39.97462471,-86.92107439,1,5506.0,0,0
CN99,DEL MAR FARMS,37.54643472,-121.1585861,1,2873.0,0,0
CFK,CHEFORNAK,60.13679635,-164.2790487,1,3230.0,0,0
BLI,BELLINGHAM INTL,48.79269122,-122.5375184,1,6700.0,1,0
BOK,BROOKINGS,42.07392919,-124.2897767,1,2901.0,0,0
CNI,CHEROKEE COUNTY RGNL,34.3122189,-84.42215246,1,5003.0,0,0
BID,BLOCK ISLAND STATE,41.1681183,-71.57784143,1,2502.0,0,0
C44,TOUTANT,41.95570551,-72.05434726,1,1756.0,0,0
CFT,GREENLEE COUNTY,32.95703862,-109.2111623,1,4978.0,0,0
CNP,BILLY G RAY FLD,41.07746111,-102.4640504,1,4000.0,0,0
BIV,WEST MICHIGAN RGNL,42.74278337,-86.10782842,1,6002.0,1,0
C53,LOWER LOON CREEK,44.80867119,-114.8086599,1,1200.0,0,0
BIX,KEESLER AFB,30.41042639,-88.92443472,1,7630.0,1,0
BCE,BRYCE CANYON,37.7064465,-112.1457989,1,7395.0,1,0
AK76,EAST ALSEK RIVER,59.12628472,-138.4088319,1,1500.0,0,0
AK1,BUTTE MUNI,61.53031528,-149.0176361,1,1806.0,0,0
A32,BUTTE VALLEY,41.88723818,-121.975595,1,4300.0,0,0
B19,BIDDEFORD MUNI,43.46411403,-70.47239806,1,3000.0,0,0
AN0,SCOUT LAKE - MUSKRAT COVE,60.53362361,-150.8422514,1,1869.0,0,0
AAO,COLONEL JAMES JABARA,37.74757422,-97.22111759,1,6101.0,1,0
AN03,ALASKA VIEW,61.99194444,-151.3609722,1,2032.0,0,0
AK53,STONY MOUNTAIN LODGE,61.25709032,-153.7978815,1,1227.0,0,0
